timestamp,views,likes,comments
2026-09-18T19:01:30.906252+00:00,0,0,0
2026-09-18T20:01:13.556948+00:00,85,5,1
2026-09-18T21:01:27.309690+00:00,157,7,1
2026-09-18T22:01:11.246673+00:00,213,5,1
2026-09-18T23:00:55.893542+00:00,250,5,1
2026-09-19T00:01:15.289992+00:00,289,6,1
2026-09-19T01:01:11.877449+00:00,332,6,1
2026-09-19T02:00:57.106787+00:00,380,6,1
2026-09-19T03:01:04.741131+00:00,445,6,1
2026-09-19T04:00:51.034003+00:00,461,6,1
2026-09-19T05:01:05.682642+00:00,538,8,1
2026-09-19T06:01:13.262514+00:00,582,7,1
2026-09-19T07:01:15.182757+00:00,624,7,1
2026-09-19T08:01:28.980711+00:00,634,7,1
2026-09-19T09:00:54.024308+00:00,634,7,1
2026-09-19T10:00:43.970073+00:00,707,7,1
2026-09-19T11:01:14.344238+00:00,757,8,1
2026-09-19T12:01:23.741918+00:00,757,8,1
2026-09-19T13:01:04.185764+00:00,757,8,1
2026-09-19T14:01:09.095742+00:00,839,8,1
