timestamp,views,likes,comments
2026-09-11T21:01:11.240922+00:00,177,4,1
2026-09-11T22:01:23.296745+00:00,442,11,3
2026-09-11T23:00:47.371331+00:00,589,12,5
2026-09-12T00:01:27.841521+00:00,736,14,5
2026-09-12T01:00:51.250898+00:00,885,15,6
2026-09-12T02:00:48.481932+00:00,1019,15,6
2026-09-12T03:01:14.239980+00:00,1247,15,6
2026-09-12T04:00:55.942044+00:00,1517,16,6
2026-09-12T05:01:03.067097+00:00,1712,16,6
2026-09-12T06:01:21.028025+00:00,1887,17,6
2026-09-12T07:00:51.395920+00:00,2078,17,8
2026-09-12T08:00:58.761464+00:00,2270,18,8
2026-09-12T09:00:51.892984+00:00,2412,19,9
2026-09-12T10:01:18.202766+00:00,2700,22,13
2026-09-12T11:01:06.338421+00:00,2718,23,14
2026-09-12T12:00:47.264517+00:00,2718,23,14
2026-09-12T13:01:23.119510+00:00,2812,23,14
2026-09-12T14:00:48.136155+00:00,2927,24,14
2026-09-12T15:01:06.563498+00:00,3037,24,14
2026-09-12T16:01:23.142891+00:00,3166,25,14
2026-09-12T17:01:18.827999+00:00,3269,27,16
2026-09-12T18:01:12.061843+00:00,3369,27,16
2026-09-12T19:01:11.495459+00:00,3449,27,16
2026-09-12T20:00:42.077554+00:00,3559,28,16
2026-09-12T21:01:05.790264+00:00,3632,29,16
2026-09-12T22:00:40.894049+00:00,3695,28,16
2026-09-12T23:00:55.793890+00:00,3742,28,16
2026-09-13T00:00:50.977247+00:00,3771,29,16
2026-09-13T01:00:41.249621+00:00,3771,29,16
2026-09-13T02:00:38.082281+00:00,3771,29,16
2026-09-13T03:00:47.046974+00:00,3882,29,16
2026-09-13T04:01:06.636421+00:00,3926,28,12
2026-09-13T05:00:55.888562+00:00,3937,28,12
2026-09-13T06:01:09.121880+00:00,3937,28,12
2026-09-13T07:01:04.880327+00:00,3937,28,12
2026-09-13T08:01:11.896981+00:00,4067,29,12
2026-09-13T09:01:14.177235+00:00,4091,29,12
2026-09-13T10:00:54.526984+00:00,4091,29,12
2026-09-13T11:01:12.891853+00:00,4091,29,12
2026-09-13T12:01:22.668689+00:00,4178,29,12
2026-09-13T13:00:40.181361+00:00,4178,29,12
2026-09-13T14:00:40.917050+00:00,4178,29,12
2026-09-13T15:01:05.688866+00:00,4252,29,12
2026-09-13T16:01:15.303705+00:00,4251,29,12
2026-09-13T17:01:12.057278+00:00,4326,30,12
2026-09-13T18:01:14.403367+00:00,4356,31,12
2026-09-13T19:00:54.797072+00:00,4356,31,12
2026-09-13T20:01:18.452849+00:00,4374,32,12
2026-09-13T21:00:40.438328+00:00,4374,32,12
2026-09-13T22:00:56.835020+00:00,4399,32,12
2026-09-13T23:00:56.416394+00:00,4399,32,12
2026-09-13T23:47:56.522772+00:00,4399,32,12
2026-09-14T00:00:27.765194+00:00,4467,32,11
2026-09-14T01:01:14.913266+00:00,4467,32,11
2026-09-14T02:01:18.200683+00:00,4467,32,11
2026-09-14T03:00:58.716604+00:00,4508,32,11
2026-09-14T04:00:56.635920+00:00,4508,32,11
2026-09-14T05:00:36.112256+00:00,4508,32,11
2026-09-14T06:00:47.356404+00:00,4508,32,11
2026-09-14T07:01:08.031260+00:00,4571,32,11
2026-09-14T08:01:09.929705+00:00,4571,32,11
2026-09-14T09:01:07.295376+00:00,4571,32,11
2026-09-14T10:01:28.811463+00:00,4619,32,11
2026-09-14T11:01:05.694657+00:00,4633,33,11
2026-09-14T12:00:42.045851+00:00,4633,33,11
2026-09-14T13:00:44.113756+00:00,4633,33,11
2026-09-14T14:00:45.823915+00:00,4639,33,11
2026-09-14T15:01:16.687324+00:00,4639,33,11
2026-09-14T16:01:16.707360+00:00,4639,33,11
2026-09-14T17:01:31.243073+00:00,4663,33,11
2026-09-14T18:00:32.564600+00:00,4663,33,11
2026-09-14T19:01:09.655615+00:00,4663,33,11
2026-09-14T20:01:19.304441+00:00,4699,33,11
2026-09-14T21:00:53.556360+00:00,4696,33,11
2026-09-14T22:01:15.503569+00:00,4696,33,11
2026-09-14T23:01:26.725206+00:00,4727,33,11
2026-09-15T00:00:59.682993+00:00,4727,33,11
2026-09-15T01:00:43.651377+00:00,4746,33,11
2026-09-15T02:00:45.797947+00:00,4746,33,11
2026-09-15T03:00:53.663889+00:00,4746,33,11
2026-09-15T04:00:39.774656+00:00,4751,33,11
2026-09-15T05:01:20.409284+00:00,4769,33,11
2026-09-15T06:00:46.861476+00:00,4767,33,11
