timestamp,views,likes,comments
2026-09-16T08:00:50.424048+00:00,29,4,0
2026-09-16T09:01:04.308038+00:00,211,9,0
2026-09-16T10:01:10.388235+00:00,303,13,0
2026-09-16T11:00:44.662829+00:00,309,13,0
2026-09-16T12:00:43.784353+00:00,309,15,0
2026-09-16T13:01:26.701526+00:00,1081,16,1
2026-09-16T14:00:41.238031+00:00,2329,22,1
2026-09-16T15:01:20.251225+00:00,3166,25,1
2026-09-16T16:02:10.401022+00:00,3679,25,1
2026-09-16T17:00:48.251302+00:00,4141,27,1
2026-09-16T18:01:08.558049+00:00,4489,28,1
2026-09-16T19:01:15.140398+00:00,4778,29,1
2026-09-16T20:00:57.287565+00:00,4979,29,1
2026-09-16T21:01:35.376849+00:00,5119,29,1
2026-09-16T22:01:12.623537+00:00,5223,29,1
2026-09-16T23:01:09.403288+00:00,5322,29,1
2026-09-17T00:00:49.641860+00:00,5373,29,1
2026-09-17T01:00:58.901528+00:00,5417,29,1
2026-09-17T02:01:10.456250+00:00,5425,29,1
2026-09-17T03:00:45.972862+00:00,5425,29,1
2026-09-17T04:01:12.505592+00:00,5425,29,1
2026-09-17T05:00:47.634876+00:00,5510,29,1
2026-09-17T06:01:48.978572+00:00,5510,29,1
2026-09-17T07:00:50.519348+00:00,5578,29,1
2026-09-17T08:00:44.984184+00:00,5578,29,1
2026-09-17T09:01:22.185136+00:00,5578,29,1
2026-09-17T10:00:41.261948+00:00,5578,29,1
2026-09-17T11:01:24.170328+00:00,5578,29,1
2026-09-17T12:01:26.071312+00:00,5578,29,1
2026-09-17T13:01:29.757907+00:00,5578,29,1
2026-09-17T14:01:28.818893+00:00,5578,29,1
2026-09-17T15:01:18.263242+00:00,5578,29,1
2026-09-17T16:01:20.135400+00:00,5578,29,1
2026-09-17T17:01:18.789876+00:00,5578,30,1
2026-09-17T18:00:44.123731+00:00,5578,30,1
2026-09-17T19:01:04.009372+00:00,5578,30,1
2026-09-17T20:01:17.199238+00:00,5578,29,1
2026-09-17T21:00:56.671752+00:00,5578,29,1
2026-09-17T22:01:28.351666+00:00,5578,28,1
2026-09-17T23:00:50.252937+00:00,5578,28,1
2026-09-18T00:01:10.028924+00:00,5578,29,1
2026-09-18T01:01:03.250763+00:00,5578,29,1
