timestamp,views,likes,comments
2026-09-15T07:01:07.412602+00:00,148,3,0
2026-09-15T08:00:33.805146+00:00,218,4,0
2026-09-15T09:01:05.601501+00:00,905,5,0
2026-09-15T10:01:11.316451+00:00,1755,5,4
2026-09-15T11:00:44.097593+00:00,1993,5,4
2026-09-15T12:01:02.082317+00:00,2332,7,5
2026-09-15T13:00:49.968022+00:00,2652,7,9
2026-09-15T14:00:59.469059+00:00,3011,10,9
2026-09-15T15:00:35.998174+00:00,3302,10,9
2026-09-15T16:01:49.710769+00:00,3568,11,9
2026-09-15T17:01:06.300453+00:00,3676,12,9
2026-09-15T18:00:57.330451+00:00,3717,12,9
2026-09-15T19:01:30.391408+00:00,3791,12,9
2026-09-15T20:00:43.290628+00:00,3893,12,9
2026-09-15T21:01:11.852413+00:00,3957,12,9
2026-09-15T22:01:35.522169+00:00,3987,13,9
2026-09-15T23:01:26.965118+00:00,4031,13,9
2026-09-16T00:00:38.224701+00:00,4031,12,9
2026-09-16T01:01:06.201372+00:00,4087,13,9
2026-09-16T02:01:04.561236+00:00,4138,14,9
2026-09-16T03:00:46.415830+00:00,4194,16,9
2026-09-16T04:01:05.246762+00:00,4287,16,9
2026-09-16T05:00:42.310259+00:00,4357,16,9
2026-09-16T06:01:14.421995+00:00,4396,16,9
2026-09-16T07:01:13.413615+00:00,4451,16,9
2026-09-16T08:00:49.879055+00:00,4537,16,9
2026-09-16T09:01:03.934143+00:00,4698,16,9
2026-09-16T10:01:09.977128+00:00,5175,16,9
2026-09-16T11:00:44.202038+00:00,5208,17,9
2026-09-16T12:00:43.424334+00:00,5389,17,9
2026-09-16T13:01:26.246193+00:00,5775,17,9
2026-09-16T14:00:40.810526+00:00,6169,17,9
2026-09-16T15:01:19.852740+00:00,6696,17,9
2026-09-16T16:02:09.925555+00:00,7820,17,9
2026-09-16T17:00:47.801059+00:00,9129,17,10
2026-09-16T18:01:08.140059+00:00,10349,15,10
2026-09-16T19:01:14.698397+00:00,10961,15,10
2026-09-16T20:00:56.883989+00:00,11239,16,10
2026-09-16T21:01:34.890221+00:00,11392,17,10
2026-09-16T22:01:12.096053+00:00,11506,17,10
2026-09-16T23:01:08.791297+00:00,11615,17,10
2026-09-17T00:00:49.190243+00:00,11672,17,10
2026-09-17T01:00:58.484408+00:00,11713,17,10
2026-09-17T02:01:10.041914+00:00,11747,17,10
2026-09-17T03:00:45.584885+00:00,11770,17,10
2026-09-17T04:01:12.083533+00:00,11770,17,10
2026-09-17T05:00:46.958685+00:00,11770,17,10
2026-09-17T06:01:48.607568+00:00,11805,17,10
2026-09-17T07:00:50.195072+00:00,11823,17,10
2026-09-17T08:00:44.502899+00:00,11823,17,10
2026-09-17T09:01:21.557521+00:00,11823,17,10
