timestamp,views,likes,comments
2026-09-18T23:00:57.372488+00:00,22,1,0
2026-09-19T00:01:15.941373+00:00,72,1,2
2026-09-19T01:01:12.545844+00:00,326,1,2
2026-09-19T02:00:57.954393+00:00,938,1,2
2026-09-19T03:01:04.036710+00:00,1283,2,2
2026-09-19T04:00:50.398581+00:00,1774,3,2
2026-09-19T05:01:05.095591+00:00,2245,2,2
2026-09-19T06:01:12.535547+00:00,2567,2,3
2026-09-19T07:01:14.443328+00:00,2905,3,3
2026-09-19T08:01:28.472489+00:00,3143,3,3
2026-09-19T09:00:53.380310+00:00,3421,3,3
2026-09-19T10:00:43.193794+00:00,3789,3,3
2026-09-19T11:01:13.642210+00:00,3933,3,3
2026-09-19T12:01:23.105429+00:00,4094,4,3
2026-09-19T13:01:03.545967+00:00,4334,5,3
2026-09-19T14:01:08.506341+00:00,4558,5,3
2026-09-19T15:00:47.957016+00:00,4743,6,3
2026-09-19T16:01:16.562887+00:00,4912,7,3
2026-09-19T17:00:56.664443+00:00,5104,7,3
2026-09-19T18:01:09.568920+00:00,5202,7,3
2026-09-19T19:01:16.179696+00:00,5222,7,4
2026-09-19T20:00:48.147399+00:00,5222,7,4
2026-09-19T21:01:08.356577+00:00,5326,8,4
