timestamp,views,likes,comments
2026-09-21T17:01:29.294663+00:00,36,1,0
2026-09-21T18:00:44.693237+00:00,248,5,0
2026-09-21T19:00:53.483322+00:00,370,9,0
2026-09-21T20:02:11.970068+00:00,1310,11,0
2026-09-21T21:01:04.941518+00:00,1819,12,0
2026-09-21T22:00:52.127379+00:00,2386,13,0
2026-09-21T23:00:51.368028+00:00,2730,13,0
2026-09-22T00:01:20.167403+00:00,2986,13,0
2026-09-22T01:01:24.547967+00:00,3172,13,0
2026-09-22T02:01:26.822736+00:00,3336,14,0
2026-09-22T03:01:01.980888+00:00,3471,14,0
2026-09-22T04:00:48.831257+00:00,3599,14,0
2026-09-22T05:01:19.899951+00:00,3730,16,0
2026-09-22T06:00:46.490326+00:00,3830,16,0
2026-09-22T07:01:19.771853+00:00,3907,16,0
2026-09-22T08:01:11.471785+00:00,3992,16,0
2026-09-22T09:01:40.029708+00:00,4042,17,0
2026-09-22T10:01:51.531256+00:00,4092,18,0
2026-09-22T11:01:06.854368+00:00,4092,18,0
2026-09-22T12:01:02.981221+00:00,4092,18,0
2026-09-22T13:01:37.115305+00:00,4179,19,0
2026-09-22T14:01:16.605450+00:00,4205,20,0
2026-09-22T15:00:50.926907+00:00,4217,21,0
2026-09-22T16:01:08.563300+00:00,4217,21,0
2026-09-22T17:01:16.943628+00:00,4217,21,0
2026-09-22T18:01:23.588787+00:00,4290,22,0
2026-09-22T19:01:27.681087+00:00,4290,22,0
