timestamp,views,likes,comments
2026-09-20T00:00:25.708040+00:00,4361,32,23
2026-09-20T01:00:22.813423+00:00,4467,32,23
2026-09-20T02:02:19.737343+00:00,4766,33,23
2026-09-21T00:00:27.775269+00:00,6190,36,26
2026-09-21T02:00:25.460049+00:00,6220,37,26
2026-09-21T03:00:28.411998+00:00,6220,37,26
2026-09-21T04:00:28.183571+00:00,6195,38,26
2026-09-21T05:00:25.353825+00:00,6195,38,26
2026-09-21T23:00:27.068044+00:00,6383,40,26
2026-09-22T00:00:29.671213+00:00,6383,40,26
2026-09-22T06:00:27.052382+00:00,6402,40,26
2026-09-22T23:09:57.386474+00:00,6429,40,18
2026-09-23T00:00:27.209831+00:00,6433,40,18
