timestamp,views,likes,comments
2026-09-14T20:01:23.251656+00:00,304,10,2
2026-09-14T21:00:57.363857+00:00,2054,114,28
2026-09-14T22:01:19.312662+00:00,3946,209,84
2026-09-14T23:01:30.334591+00:00,7782,250,88
2026-09-15T00:01:03.520071+00:00,13029,263,70
2026-09-15T01:00:47.457435+00:00,17446,269,69
2026-09-15T02:00:49.653205+00:00,19617,278,70
2026-09-15T03:00:57.696390+00:00,21538,280,70
2026-09-15T04:00:44.098011+00:00,23324,283,70
2026-09-15T05:01:25.510343+00:00,23751,286,71
2026-09-15T06:00:50.662079+00:00,24246,292,71
2026-09-15T07:01:06.826459+00:00,24588,295,71
2026-09-15T08:00:33.216418+00:00,25027,296,71
2026-09-15T09:01:04.942567+00:00,25358,300,75
2026-09-15T10:01:10.627341+00:00,25849,300,75
2026-09-15T11:00:43.385192+00:00,25969,302,76
2026-09-15T12:01:01.441168+00:00,26087,302,76
2026-09-15T13:00:49.109939+00:00,26254,301,76
2026-09-15T14:00:58.823580+00:00,26386,302,76
2026-09-15T15:00:35.389534+00:00,26504,305,76
2026-09-15T16:01:49.039900+00:00,26618,305,76
2026-09-15T17:01:05.535267+00:00,26674,307,76
2026-09-15T18:00:56.460563+00:00,26694,307,76
2026-09-15T19:01:29.733344+00:00,26694,308,76
2026-09-15T20:00:42.679676+00:00,26746,308,76
2026-09-15T21:01:11.181774+00:00,26635,308,76
2026-09-15T22:01:34.911030+00:00,26694,308,76
2026-09-15T23:01:26.494457+00:00,26730,308,76
2026-09-16T00:00:37.692509+00:00,26793,309,76
2026-09-16T01:01:05.403416+00:00,26843,311,76
2026-09-16T02:01:03.971540+00:00,26885,312,76
