timestamp,views,likes,comments
2026-09-21T19:00:53.811893+00:00,70,2,0
2026-09-21T20:02:12.192173+00:00,216,5,0
2026-09-21T21:01:05.308771+00:00,333,9,0
2026-09-21T22:00:52.490461+00:00,424,11,0
2026-09-21T23:00:51.595818+00:00,572,11,0
2026-09-22T00:01:20.496262+00:00,819,11,0
2026-09-22T01:01:24.783824+00:00,1179,13,0
2026-09-22T02:01:27.030007+00:00,1445,13,0
2026-09-22T03:01:02.200191+00:00,1686,13,0
2026-09-22T04:00:49.038476+00:00,1984,13,0
2026-09-22T05:01:20.218711+00:00,2218,14,0
2026-09-22T06:00:46.786647+00:00,2469,15,0
2026-09-22T07:01:20.078421+00:00,2607,15,0
2026-09-22T08:01:11.768015+00:00,2791,15,0
2026-09-22T09:01:40.625524+00:00,2925,15,0
2026-09-22T10:01:51.760582+00:00,3072,17,0
2026-09-22T11:01:07.281511+00:00,3072,17,0
2026-09-22T12:01:03.190660+00:00,3072,17,0
2026-09-22T13:01:37.456147+00:00,3331,17,0
2026-09-22T14:01:16.976536+00:00,3435,18,0
2026-09-22T15:00:51.303621+00:00,3546,18,0
2026-09-22T16:01:08.828582+00:00,3630,18,0
2026-09-22T17:01:17.199154+00:00,3816,19,0
